,N,f,Fisher,kappa,inc_org
7793,322,0.95000000000000029,True,50,4
7794,201,0.10000000000000001,False,60,86
7795,82,0.15000000000000002,False,50,19
7796,48,0.20000000000000004,False,20,0
7797,164,0.25000000000000006,False,55,24
7798,230,0.30000000000000004,False,45,71
7799,272,0.35000000000000009,False,30,80
7800,298,0.40000000000000013,False,75,6
7801,313,0.45000000000000007,True,55,86
7802,398,0.50000000000000011,False,5,74
7803,182,0.55000000000000016,False,50,61
7804,378,0.6000000000000002,False,5,65
7805,464,0.65000000000000013,False,75,18
7806,395,0.70000000000000018,False,75,9
7807,109,0.75000000000000022,True,65,35
7808,207,0.80000000000000016,True,55,71
7809,157,0.8500000000000002,True,35,1
7810,127,0.90000000000000024,True,15,73
7811,397,0.95000000000000029,True,60,27
7812,89,0.10000000000000001,False,65,54
7813,347,0.15000000000000002,False,55,13
7814,396,0.20000000000000004,False,40,85
7815,361,0.25000000000000006,False,50,65
7816,25,0.30000000000000004,True,5,55
7817,297,0.35000000000000009,False,20,40
7818,102,0.40000000000000013,False,50,39
7819,288,0.45000000000000007,False,55,13
7820,499,0.50000000000000011,False,60,57
7821,57,0.55000000000000016,True,5,32
7822,272,0.6000000000000002,False,50,41
7823,147,0.65000000000000013,True,50,69
7824,288,0.70000000000000018,False,10,28
7825,420,0.75000000000000022,False,10,49
7826,118,0.80000000000000016,True,20,73
7827,102,0.8500000000000002,True,10,58
7828,63,0.90000000000000024,True,45,68
7829,338,0.95000000000000029,True,40,38
7830,88,0.10000000000000001,False,75,48
7831,189,0.15000000000000002,False,55,81
7832,258,0.20000000000000004,False,50,14
7833,102,0.25000000000000006,False,50,66
7834,291,0.30000000000000004,False,55,81
7835,425,0.35000000000000009,False,40,78
7836,219,0.40000000000000013,False,40,88
7837,130,0.45000000000000007,False,15,74
7838,242,0.50000000000000011,False,25,41
7839,166,0.55000000000000016,False,30,16
7840,287,0.6000000000000002,False,50,58
7841,180,0.65000000000000013,False,30,65
7842,310,0.70000000000000018,True,15,89
7843,32,0.75000000000000022,True,5,64
7844,241,0.80000000000000016,True,30,74
7845,219,0.8500000000000002,False,70,28
7846,205,0.90000000000000024,True,10,38
7847,236,0.95000000000000029,True,40,89
7848,327,0.10000000000000001,False,10,4
7849,45,0.15000000000000002,False,55,69
7850,341,0.20000000000000004,False,65,68
7851,430,0.25000000000000006,False,35,17
7852,426,0.30000000000000004,False,25,38
7853,447,0.35000000000000009,False,50,13
7854,487,0.40000000000000013,False,65,11
7855,149,0.45000000000000007,False,15,8
7856,431,0.50000000000000011,False,15,29
7857,217,0.55000000000000016,True,35,70
7858,30,0.6000000000000002,True,25,64
7859,254,0.65000000000000013,False,60,81
7860,49,0.70000000000000018,True,35,79
7861,19,0.75000000000000022,True,10,37
7862,402,0.80000000000000016,True,35,42
7863,32,0.8500000000000002,False,10,56
7864,463,0.90000000000000024,True,5,16
7865,464,0.95000000000000029,True,60,84
7866,337,0.10000000000000001,False,55,53
7867,20,0.15000000000000002,False,50,55
7868,403,0.20000000000000004,False,5,55
7869,101,0.25000000000000006,False,40,65
7870,136,0.30000000000000004,False,15,58
7871,336,0.35000000000000009,False,75,55
7872,472,0.40000000000000013,False,50,88
7873,73,0.45000000000000007,False,60,50
7874,475,0.50000000000000011,False,35,2
7875,464,0.55000000000000016,False,60,5
7876,40,0.6000000000000002,False,30,20
7877,259,0.65000000000000013,False,45,19
7878,52,0.70000000000000018,True,30,41
7879,311,0.75000000000000022,True,5,40
7880,141,0.80000000000000016,True,15,51
7881,296,0.8500000000000002,True,70,8
7882,352,0.90000000000000024,False,60,35
7883,139,0.95000000000000029,True,70,44
7884,92,0.10000000000000001,False,10,59
7885,139,0.15000000000000002,False,20,55
7886,316,0.20000000000000004,False,40,8
7887,37,0.25000000000000006,True,10,86
7888,315,0.30000000000000004,False,60,38
7889,409,0.35000000000000009,False,55,29
7890,458,0.40000000000000013,False,75,42
7891,145,0.45000000000000007,False,15,53
7892,14,0.50000000000000011,True,5,16
7893,140,0.55000000000000016,False,5,5
7894,346,0.6000000000000002,True,40,75
7895,401,0.65000000000000013,True,40,64
7896,395,0.70000000000000018,False,50,54
7897,185,0.75000000000000022,True,25,32
7898,188,0.80000000000000016,True,60,47
7899,493,0.8500000000000002,False,10,26
7900,367,0.90000000000000024,True,75,84
7901,248,0.95000000000000029,True,45,65
7902,334,0.10000000000000001,False,15,25
7903,356,0.15000000000000002,False,45,29
7904,182,0.20000000000000004,False,55,35
7905,183,0.25000000000000006,False,25,80
7906,63,0.30000000000000004,True,35,70
7907,328,0.35000000000000009,False,5,33
7908,50,0.40000000000000013,False,65,36
7909,285,0.45000000000000007,False,75,9
7910,98,0.50000000000000011,True,15,39
7911,288,0.55000000000000016,False,20,8
7912,337,0.6000000000000002,False,55,69
7913,250,0.65000000000000013,False,40,31
7914,359,0.70000000000000018,True,30,55
7915,411,0.75000000000000022,True,15,31
7916,63,0.80000000000000016,True,25,64
7917,348,0.8500000000000002,True,20,3
7918,400,0.90000000000000024,True,70,28
7919,333,0.95000000000000029,True,70,68
7920,425,0.10000000000000001,False,70,70
7921,219,0.15000000000000002,False,20,1
7922,65,0.20000000000000004,False,75,13
7923,186,0.25000000000000006,False,25,56
7924,349,0.30000000000000004,False,70,35
7925,389,0.35000000000000009,False,55,56
7926,283,0.40000000000000013,False,70,82
7927,290,0.45000000000000007,False,15,61
7928,85,0.50000000000000011,False,5,1
7929,342,0.55000000000000016,False,55,65
7930,426,0.6000000000000002,False,30,37
7931,233,0.65000000000000013,False,35,23
7932,426,0.70000000000000018,True,25,89
7933,122,0.75000000000000022,False,70,6
7934,284,0.80000000000000016,False,75,10
7935,227,0.8500000000000002,True,45,19
7936,486,0.90000000000000024,True,20,34
7937,465,0.95000000000000029,False,45,1
7938,416,0.10000000000000001,False,10,52
7939,15,0.15000000000000002,False,65,28
7940,274,0.20000000000000004,False,5,46
7941,395,0.25000000000000006,False,20,67
7942,331,0.30000000000000004,False,5,74
7943,109,0.35000000000000009,False,10,86
7944,87,0.40000000000000013,True,30,56
7945,385,0.45000000000000007,False,70,3
7946,451,0.50000000000000011,False,5,70
7947,41,0.55000000000000016,True,20,58
7948,242,0.6000000000000002,False,15,1
7949,149,0.65000000000000013,False,15,44
7950,327,0.70000000000000018,True,20,68
7951,60,0.75000000000000022,True,55,47
7952,231,0.80000000000000016,False,65,9
7953,329,0.8500000000000002,True,20,75
7954,466,0.90000000000000024,True,70,50
7955,195,0.95000000000000029,True,65,21
7956,470,0.10000000000000001,False,5,22
7957,276,0.15000000000000002,False,25,25
7958,40,0.20000000000000004,False,10,40
7959,343,0.25000000000000006,False,50,36
7960,354,0.30000000000000004,False,30,60
7961,227,0.35000000000000009,False,20,5
7962,93,0.40000000000000013,False,70,79
7963,55,0.45000000000000007,False,40,8
7964,72,0.50000000000000011,True,75,26
7965,204,0.55000000000000016,False,15,58
7966,142,0.6000000000000002,True,20,85
7967,312,0.65000000000000013,True,40,52
7968,260,0.70000000000000018,False,40,38
7969,122,0.75000000000000022,True,5,66
7970,156,0.80000000000000016,False,65,23
7971,121,0.8500000000000002,True,75,44
7972,304,0.90000000000000024,True,60,11
7973,115,0.95000000000000029,True,20,38
7974,461,0.10000000000000001,False,55,2
7975,254,0.15000000000000002,False,5,66
7976,409,0.20000000000000004,False,15,24
7977,150,0.25000000000000006,False,65,69
7978,364,0.30000000000000004,False,70,12
7979,348,0.35000000000000009,False,40,7
7980,480,0.40000000000000013,False,50,84
7981,490,0.45000000000000007,False,15,37
7982,386,0.50000000000000011,False,75,25
7983,170,0.55000000000000016,False,65,70
7984,210,0.6000000000000002,False,65,53
7985,265,0.65000000000000013,False,35,31
7986,64,0.70000000000000018,True,20,26
7987,377,0.75000000000000022,True,65,78
7988,263,0.80000000000000016,True,30,86
7989,152,0.8500000000000002,True,55,75
7990,492,0.90000000000000024,False,45,52
7991,237,0.95000000000000029,True,70,66
7992,230,0.10000000000000001,False,60,16
7993,200,0.15000000000000002,False,40,19
7994,318,0.20000000000000004,False,20,71
7995,268,0.25000000000000006,False,40,49
7996,306,0.30000000000000004,False,70,38
7997,306,0.35000000000000009,False,35,26
7998,55,0.40000000000000013,False,10,17
7999,356,0.45000000000000007,False,55,13
8000,76,0.50000000000000011,False,30,10
8001,18,0.55000000000000016,True,50,11
8002,34,0.6000000000000002,False,60,48
8003,424,0.65000000000000013,False,75,32
8004,405,0.70000000000000018,False,70,16
8005,393,0.75000000000000022,True,35,63
8006,495,0.80000000000000016,True,15,57
8007,25,0.8500000000000002,False,70,78
8008,389,0.90000000000000024,True,75,89
8009,457,0.95000000000000029,True,75,69
8010,388,0.10000000000000001,False,50,77
8011,282,0.15000000000000002,False,55,84
8012,269,0.20000000000000004,False,15,10
8013,96,0.25000000000000006,False,70,16
8014,92,0.30000000000000004,False,15,51
8015,39,0.35000000000000009,False,15,27
8016,260,0.40000000000000013,False,5,34
8017,12,0.45000000000000007,True,55,88
8018,321,0.50000000000000011,False,5,85
8019,442,0.55000000000000016,False,65,1
8020,72,0.6000000000000002,True,20,36
8021,470,0.65000000000000013,False,65,36
8022,345,0.70000000000000018,False,40,37
8023,37,0.75000000000000022,True,65,49
8024,340,0.80000000000000016,True,40,70
8025,160,0.8500000000000002,True,25,77
8026,224,0.90000000000000024,True,50,32
8027,271,0.95000000000000029,True,65,75
8028,225,0.10000000000000001,False,30,28
8029,96,0.15000000000000002,False,35,55
8030,342,0.20000000000000004,False,65,66
8031,110,0.25000000000000006,False,20,12
8032,163,0.30000000000000004,False,35,55
8033,59,0.35000000000000009,False,5,46
8034,178,0.40000000000000013,False,15,43
8035,245,0.45000000000000007,False,5,51
8036,450,0.50000000000000011,False,20,48
8037,455,0.55000000000000016,False,45,7
8038,62,0.6000000000000002,False,20,36
8039,426,0.65000000000000013,False,15,17
8040,262,0.70000000000000018,True,65,79
8041,446,0.75000000000000022,False,65,74
8042,338,0.80000000000000016,True,40,17
8043,84,0.8500000000000002,False,35,29
8044,279,0.90000000000000024,True,25,81
8045,469,0.95000000000000029,True,5,58
8046,150,0.10000000000000001,True,5,2
8047,133,0.15000000000000002,False,65,55
8048,471,0.20000000000000004,False,25,46
8049,429,0.25000000000000006,False,45,49
8050,96,0.30000000000000004,False,70,54
8051,420,0.35000000000000009,False,5,74
8052,304,0.40000000000000013,False,15,2
8053,259,0.45000000000000007,False,60,36
8054,98,0.50000000000000011,False,10,39
8055,111,0.55000000000000016,False,70,16
8056,470,0.6000000000000002,False,45,5
8057,45,0.65000000000000013,True,60,21
8058,424,0.70000000000000018,True,10,68
8059,213,0.75000000000000022,True,5,21
8060,345,0.80000000000000016,True,30,85
8061,283,0.8500000000000002,True,15,76
8062,52,0.90000000000000024,True,10,15
8063,290,0.95000000000000029,False,10,82
8064,273,0.10000000000000001,False,70,13
8065,73,0.15000000000000002,False,20,83
8066,127,0.20000000000000004,False,10,41
8067,431,0.25000000000000006,False,45,33
8068,91,0.30000000000000004,False,5,34
8069,432,0.35000000000000009,False,15,24
8070,386,0.40000000000000013,False,10,68
8071,154,0.45000000000000007,False,25,67
8072,436,0.50000000000000011,False,45,59
8073,348,0.55000000000000016,False,35,48
8074,388,0.6000000000000002,False,55,1
8075,260,0.65000000000000013,True,70,85
8076,249,0.70000000000000018,False,60,52
8077,133,0.75000000000000022,True,10,32
8078,493,0.80000000000000016,True,55,74
8079,416,0.8500000000000002,True,15,47
8080,44,0.90000000000000024,False,55,62
8081,36,0.95000000000000029,True,40,24
8082,281,0.10000000000000001,False,50,69
8083,207,0.15000000000000002,False,30,5
8084,127,0.20000000000000004,True,45,82
8085,53,0.25000000000000006,True,20,76
8086,219,0.30000000000000004,False,60,30
8087,35,0.35000000000000009,True,75,52
8088,498,0.40000000000000013,False,15,72
8089,436,0.45000000000000007,False,40,77
8090,78,0.50000000000000011,True,15,70
8091,248,0.55000000000000016,True,75,82
8092,159,0.6000000000000002,False,70,28
8093,230,0.65000000000000013,True,15,61
8094,20,0.70000000000000018,True,70,57
8095,260,0.75000000000000022,False,75,18
8096,35,0.80000000000000016,True,5,41
8097,197,0.8500000000000002,True,45,36
8098,315,0.90000000000000024,True,65,33
8099,50,0.95000000000000029,True,40,38
8100,19,0.10000000000000001,False,40,11
8101,128,0.15000000000000002,False,70,30
8102,201,0.20000000000000004,False,15,52
8103,285,0.25000000000000006,False,45,69
8104,109,0.30000000000000004,False,10,89
8105,137,0.35000000000000009,False,10,53
8106,94,0.40000000000000013,False,25,1
8107,300,0.45000000000000007,False,25,80
8108,385,0.50000000000000011,False,15,78
8109,222,0.55000000000000016,False,60,21
8110,253,0.6000000000000002,False,20,88
8111,466,0.65000000000000013,False,50,28
8112,78,0.70000000000000018,True,50,64
8113,377,0.75000000000000022,False,50,41
8114,11,0.80000000000000016,False,15,21
8115,491,0.8500000000000002,True,50,49
8116,469,0.90000000000000024,True,55,81
8117,163,0.95000000000000029,True,75,15
8118,68,0.10000000000000001,False,65,41
8119,459,0.15000000000000002,False,70,13
8120,16,0.20000000000000004,False,70,14
8121,252,0.25000000000000006,False,60,74
8122,314,0.30000000000000004,False,45,9
8123,60,0.35000000000000009,False,30,19
8124,301,0.40000000000000013,False,20,48
8125,289,0.45000000000000007,False,30,3
8126,407,0.50000000000000011,False,30,7
8127,140,0.55000000000000016,True,30,79
8128,315,0.6000000000000002,False,20,3
8129,11,0.65000000000000013,True,60,21
8130,403,0.70000000000000018,False,10,46
8131,441,0.75000000000000022,False,40,16
8132,381,0.80000000000000016,True,60,22
8133,246,0.8500000000000002,True,5,84
8134,455,0.90000000000000024,True,70,15
8135,224,0.95000000000000029,True,60,88
8136,57,0.10000000000000001,False,65,14
8137,424,0.15000000000000002,False,35,55
8138,230,0.20000000000000004,False,75,11
8139,156,0.25000000000000006,False,40,24
8140,230,0.30000000000000004,False,25,73
8141,207,0.35000000000000009,False,75,26
8142,464,0.40000000000000013,False,25,22
8143,480,0.45000000000000007,False,65,11
8144,222,0.50000000000000011,True,50,79
8145,430,0.55000000000000016,False,55,85
8146,494,0.6000000000000002,True,75,84
8147,31,0.65000000000000013,False,40,4
8148,423,0.70000000000000018,False,35,5
8149,467,0.75000000000000022,False,40,23
8150,319,0.80000000000000016,False,25,25
8151,449,0.8500000000000002,True,30,8
8152,68,0.90000000000000024,True,45,19
8153,298,0.95000000000000029,True,75,54
8154,493,0.10000000000000001,False,50,80
8155,27,0.15000000000000002,False,20,6
8156,138,0.20000000000000004,False,70,41
8157,246,0.25000000000000006,False,25,89
8158,239,0.30000000000000004,False,50,34
8159,298,0.35000000000000009,False,50,13
8160,76,0.40000000000000013,False,70,53
8161,99,0.45000000000000007,False,45,73
8162,431,0.50000000000000011,False,60,14
8163,258,0.55000000000000016,False,70,52
8164,256,0.6000000000000002,True,45,63
8165,53,0.65000000000000013,False,55,16
8166,405,0.70000000000000018,False,40,69
8167,252,0.75000000000000022,True,70,49
8168,428,0.80000000000000016,True,25,48
8169,303,0.8500000000000002,True,15,68
8170,210,0.90000000000000024,True,35,67
8171,183,0.95000000000000029,True,70,34
8172,415,0.10000000000000001,False,35,25
8173,274,0.15000000000000002,False,45,16
8174,292,0.20000000000000004,False,35,65
8175,443,0.25000000000000006,False,65,40
8176,428,0.30000000000000004,False,50,89
8177,476,0.35000000000000009,False,20,24
8178,349,0.40000000000000013,False,5,78
8179,134,0.45000000000000007,False,45,27
8180,297,0.50000000000000011,False,20,19
8181,118,0.55000000000000016,True,10,69
8182,167,0.6000000000000002,False,45,35
8183,176,0.65000000000000013,False,60,16
8184,135,0.70000000000000018,False,70,44
8185,411,0.75000000000000022,False,25,82
8186,414,0.80000000000000016,True,65,42
8187,155,0.8500000000000002,True,65,64
8188,135,0.90000000000000024,True,35,84
8189,132,0.95000000000000029,True,50,84
8190,470,0.10000000000000001,False,30,55
8191,376,0.15000000000000002,False,50,59
8192,430,0.20000000000000004,False,55,68
8193,489,0.25000000000000006,False,65,10
8194,150,0.30000000000000004,False,65,17
8195,186,0.35000000000000009,True,75,85
8196,317,0.40000000000000013,False,20,62
8197,199,0.45000000000000007,False,45,7
8198,333,0.50000000000000011,False,50,41
8199,499,0.55000000000000016,False,30,56
8200,479,0.6000000000000002,False,5,53
8201,58,0.65000000000000013,False,65,41
8202,168,0.70000000000000018,True,15,77
8203,212,0.75000000000000022,True,65,37
8204,48,0.80000000000000016,True,35,63
8205,182,0.8500000000000002,True,20,14
8206,318,0.90000000000000024,True,10,79
8207,308,0.95000000000000029,True,60,79
8208,330,0.10000000000000001,False,25,62
8209,405,0.15000000000000002,False,60,23
8210,468,0.20000000000000004,False,10,20
8211,57,0.25000000000000006,True,60,82
8212,348,0.30000000000000004,False,55,40
8213,465,0.35000000000000009,False,50,43
